AllThreeWeight,BestLTVWeight,BestOnlyWeight,LTVOnlyPenalty,ProfitOnlyPenalty,BaseWeight,Objective,ALL_THREE,BEST_ONLY,BEST_LTV,LTV_ONLY,PROFIT_ONLY,LTV_PROFIT,Overlap_BEST087,Overlap_LTV079,Overlap_Profit077
0.3,0.3,0.15,0.2,0.15,0.3,1.0333852770424496,0.8035023071849234,0.8429398568104528,0.9298602706630336,0.6800285842148088,0.257346495638126,0.3733622601938636,,,
0.2,0.2,0.1,0.2,0.15,0.3,1.0329651475275812,0.8689522989523278,0.8422609148022195,0.9063431643960036,0.6658931798209926,0.32775766397415185,0.42147166722742935,,,
0.3,0.2,0.15,0.15,0.2,0.3,1.0321293678627017,0.8290899826917116,0.8339190019688563,0.9208215563124432,0.6948998649308381,0.25565003489499194,0.40411247889129215,,,
0.3,0.3,0.1,0.2,0.15,0.3,1.0321014638670092,0.8224344025044944,0.8392538290674781,0.9253316603088102,0.6840375996745321,0.2699702746365105,0.38941334935512295,,,
0.2,0.2,0.1,0.15,0.15,0.3,1.0319004074744558,0.8557531902547889,0.8376745620189726,0.9119468337874659,0.6833640195280716,0.2951365305331179,0.4196311160778659,,,
0.2,0.3,0.1,0.2,0.2,0.4,1.0317658928973477,0.8640448995846506,0.8353989477358154,0.9085670821980018,0.6817525296989423,0.30002472891760906,0.4314985953697028,,,
0.2,0.3,0.05,0.15,0.2,0.3,1.031284630445953,0.8455350944392784,0.8236244342223017,0.914759851044505,0.6994595248169243,0.25479847819063,0.42775195850356484,,,
0.2,0.2,0.15,0.1,0.15,0.3,1.0312392689853365,0.8202229382679314,0.8377124759262574,0.9239739259763851,0.6942715117982099,0.25352495121163166,0.39506695489866217,,,
0.2,0.3,0.15,0.2,0.05,0.3,1.0311391579426574,0.7946729056599094,0.8584970257741186,0.9297831494096276,0.6516104377542717,0.2953609893376413,0.35108860514299445,,,
0.2,0.1,0.15,0.15,0.2,0.3,1.0308898515081475,0.8736403013328373,0.8367058213710399,0.9012989927338783,0.6807226037428804,0.3043282158319871,0.44938872979251787,,,
0.2,0.3,0.05,0.2,0.1,0.3,1.0308074335761097,0.8491583465377224,0.843306601575085,0.9167528560399637,0.6690948559804719,0.3174003211631664,0.3980372134903469,,,
0.3,0.2,0.1,0.2,0.2,0.3,1.0301428734808389,0.8587099772115802,0.8349850223733667,0.9102653047229792,0.6860111480878763,0.2928022138933764,0.42819777745734194,,,
0.2,0.3,0.05,0.15,0.15,0.3,1.0298002474015306,0.840609407426694,0.8313117658850904,0.9185798769300635,0.6936612847843776,0.2698252943457189,0.41268945493871667,,,
0.2,0.3,0.1,0.15,0.1,0.3,1.029750650161414,0.8119646415473312,0.8435969361016645,0.9285256094459582,0.6820869576891782,0.269634513085622,0.3796911822478571,,,
